brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
36616.0,for_sale,97500.0,,,0.51,1140319.0,Saint Thomas,Virgin Islands,00802,,
30909.0,for_sale,125000.0,,,0.5,1567532.0,Saint Thomas,Virgin Islands,00802,,
17348.0,for_sale,250000.0,,,0.51,1307761.0,Saint Thomas,Virgin Islands,00802,,
94933.0,for_sale,1500000.0,,,7.82,1446065.0,Saint Thomas,Virgin Islands,00802,,
25592.0,for_sale,875000.0,,,1.2,116524.0,Saint Thomas,Virgin Islands,00802,,
25592.0,for_sale,160000.0,,,0.3,1312565.0,Saint Thomas,Virgin Islands,00802,,
25592.0,for_sale,160000.0,,,0.3,1312564.0,Saint Thomas,Virgin Islands,00802,,
25592.0,for_sale,210000.0,,,0.88,913394.0,Saint Thomas,Virgin Islands,00802,,
79277.0,for_sale,200000.0,3,2,0.23,1313457.0,Christiansted,Virgin Islands,00820,1150.0,
22968.0,for_sale,165000.0,4,3,0.29,1246219.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,1600000.0,7,7,3.57,586644.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,240000.0,3,2,0.23,1820849.0,Christiansted,Virgin Islands,00820,,
47922.0,for_sale,225000.0,3,2,1.79,1698514.0,Christiansted,Virgin Islands,00820,,
17348.0,for_sale,625000.0,4,3,0.5,199751.0,Christiansted,Virgin Islands,00820,2759.0,
36184.0,for_sale,1595000.0,5,4,0.85,1653416.0,Christiansted,Virgin Islands,00820,,
17348.0,for_sale,759000.0,6,4,1.01,1088904.0,Christiansted,Virgin Islands,00820,4800.0,
79277.0,for_sale,320000.0,3,2,0.25,481249.0,Christiansted,Virgin Islands,00820,1100.0,
9501.0,for_sale,877000.0,4,4,0.48,1119220.0,Christiansted,Virgin Islands,00820,4338.0,
22968.0,for_sale,55000.0,,,0.85,1273009.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,965000.0,3,3,0.42,1486816.0,Christiansted,Virgin Islands,00820,1600.0,
58098.0,for_sale,125000.0,1,1,,1135898.0,Christiansted,Virgin Islands,00820,695.0,
79277.0,for_sale,390000.0,3,2,0.5,415364.0,Christiansted,Virgin Islands,00820,1300.0,
17348.0,for_sale,217000.0,1,1,,222488.0,Christiansted,Virgin Islands,00820,1100.0,
17348.0,for_sale,375000.0,3,2,,35752.0,Christiansted,Virgin Islands,00820,1515.0,
4540.0,for_sale,59500.0,,,0.57,1697797.0,Christiansted,Virgin Islands,00820,,
4540.0,for_sale,59500.0,,,0.65,1697798.0,Christiansted,Virgin Islands,00820,,
17348.0,for_sale,20000.0,,,0.47,197302.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,70000.0,,,0.5,480859.0,Christiansted,Virgin Islands,00820,,
12390.0,for_sale,549000.0,3,3,0.61,1815451.0,Christiansted,Virgin Islands,00820,1606.0,
90165.0,for_sale,999999.0,5,4,0.43,447385.0,Christiansted,Virgin Islands,00820,3190.0,
22968.0,for_sale,58000.0,,,0.6,1530908.0,Christiansted,Virgin Islands,00820,,
58098.0,for_sale,599000.0,5,4,,34503.0,Christiansted,Virgin Islands,00820,3200.0,
93894.0,for_sale,45000.0,,,0.61,1120979.0,Christiansted,Virgin Islands,00820,,
5039.0,for_sale,610000.0,1,1,0.53,1336083.0,Christiansted,Virgin Islands,00820,1200.0,
58098.0,for_sale,30000.0,,,0.27,270770.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,397000.0,2,2,,952838.0,Christiansted,Virgin Islands,00820,1250.0,
43579.0,for_sale,499000.0,,,6.0,1949370.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,415000.0,2,2,,1214295.0,Christiansted,Virgin Islands,00820,1400.0,
22968.0,for_sale,174900.0,,,0.07,1383665.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,1295000.0,2,2,0.54,918636.0,Christiansted,Virgin Islands,00820,3630.0,
22968.0,for_sale,199000.0,,,1.09,894552.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,399000.0,2,2,,67590.0,Christiansted,Virgin Islands,00820,1250.0,
34543.0,for_sale,249000.0,1,1,,962531.0,Christiansted,Virgin Islands,00820,770.0,
5039.0,for_sale,215000.0,,,1.07,1949378.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,169000.0,,,0.63,894081.0,Christiansted,Virgin Islands,00820,,
5039.0,for_sale,225000.0,,,1.35,1567563.0,Christiansted,Virgin Islands,00820,,
5039.0,for_sale,265000.0,,,1.1,1670560.0,Christiansted,Virgin Islands,00820,,
17348.0,for_sale,419000.0,2,2,,937159.0,Christiansted,Virgin Islands,00820,1250.0,
79277.0,for_sale,395000.0,2,2,,2001164.0,Christiansted,Virgin Islands,00820,860.0,
22968.0,for_sale,810000.0,3,2,,1344085.0,Christiansted,Virgin Islands,00820,1897.0,
79277.0,for_sale,199000.0,4,3,0.56,1610163.0,Frederiksted,Virgin Islands,00840,,
5039.0,for_sale,325000.0,3,2,0.7,1010879.0,Frederiksted,Virgin Islands,00840,2000.0,
103341.0,for_sale,225000.0,4,1,0.12,1080201.0,Kingshill,Virgin Islands,00850,1800.0,
34543.0,for_sale,375000.0,2,2,,765040.0,Kingshill,Virgin Islands,00850,1500.0,
12390.0,for_sale,999999.0,3,3,0.67,1548213.0,Frederiksted,Virgin Islands,00840,4500.0,
22968.0,for_sale,1695000.0,4,4,0.96,553700.0,Frederiksted,Virgin Islands,00840,6100.0,
12390.0,for_sale,1595000.0,4,3,0.39,213795.0,Frederiksted,Virgin Islands,00840,4578.0,
79277.0,for_sale,36000.0,,,0.23,313416.0,Frederiksted,Virgin Islands,00840,,
79277.0,for_sale,465000.0,,,5.94,764649.0,Frederiksted,Virgin Islands,00840,,
17024.0,for_sale,152500.0,,,76.25,1922200.0,Humacao,Puerto Rico,00791,,
60139.0,for_sale,935000.0,,,32.0,1946180.0,Humacao,Puerto Rico,00791,,
60440.0,for_sale,240000.0,,,0.31,1952205.0,Humacao,Puerto Rico,00791,,
60440.0,for_sale,230000.0,,,0.48,1952206.0,Humacao,Puerto Rico,00791,,
94933.0,for_sale,225000.0,1,1,,1914331.0,Saint Thomas,Virgin Islands,00802,900.0,
103341.0,for_sale,16999000.0,9,12,0.47,1738904.0,Saint John,Virgin Islands,00830,30378.0,
94933.0,for_sale,79000.0,,,0.87,332645.0,Saint Thomas,Virgin Islands,00802,,
94933.0,for_sale,70000.0,,,0.33,697343.0,Saint Thomas,Virgin Islands,00802,,
43466.0,for_sale,85000.0,,,0.24,603539.0,Saint Thomas,Virgin Islands,00802,,
103341.0,for_sale,2250000.0,5,6,0.11,612536.0,Saint John,Virgin Islands,00830,6400.0,
103341.0,for_sale,360000.0,,,0.23,1563567.0,Saint John,Virgin Islands,00830,,
4963.0,for_sale,4250000.0,6,7,0.72,923661.0,Saint John,Virgin Islands,00830,6371.0,
79482.0,for_sale,125000.0,,,0.6,1307838.0,Saint Thomas,Virgin Islands,00802,,
540.0,for_sale,540000.0,,,0.6,1450472.0,Saint John,Virgin Islands,00830,,
540.0,for_sale,350000.0,,,0.99,435926.0,Saint John,Virgin Islands,00830,,
47950.0,for_sale,159000.0,,,0.29,917924.0,Saint John,Virgin Islands,00830,,
110088.0,for_sale,189000.0,,,0.73,1854822.0,Saint Thomas,Virgin Islands,00802,,
94933.0,for_sale,185000.0,,,0.5,1760915.0,Saint Thomas,Virgin Islands,00802,,
94933.0,for_sale,170000.0,,,1.01,651723.0,Saint Thomas,Virgin Islands,00802,,
540.0,for_sale,595000.0,,,0.74,435941.0,Saint John,Virgin Islands,00830,,
79482.0,for_sale,150000.0,,,0.62,599636.0,Saint Thomas,Virgin Islands,00802,,
68568.0,for_sale,195000.0,,,2.06,1854792.0,Saint Thomas,Virgin Islands,00802,,
79482.0,for_sale,145000.0,,,0.45,1135805.0,Saint Thomas,Virgin Islands,00802,,
102029.0,for_sale,299000.0,,,0.14,1567535.0,Saint John,Virgin Islands,00830,,
540.0,for_sale,195000.0,,,1.03,435944.0,Saint John,Virgin Islands,00830,,
540.0,for_sale,225000.0,,,0.82,435942.0,Saint John,Virgin Islands,00830,,
25348.0,for_sale,895000.0,,,0.9,12346.0,Saint John,Virgin Islands,00830,,
17587.0,for_sale,233000.0,,,0.52,17813.0,Saint Thomas,Virgin Islands,00802,,
102029.0,for_sale,585000.0,,,0.44,1567569.0,Saint John,Virgin Islands,00830,,
34543.0,for_sale,23000000.0,,,130.0,1987434.0,Saint Thomas,Virgin Islands,00802,,
48576.0,for_sale,599000.0,,,4.93,1140304.0,Saint Thomas,Virgin Islands,00802,,
104185.0,for_sale,1000000.0,5,5,0.25,823199.0,Saint Thomas,Virgin Islands,00802,10695.0,
48576.0,for_sale,99000.0,,,1.0,1307813.0,Saint Thomas,Virgin Islands,00802,,
5593.0,for_sale,1750000.0,4,6,1.0,1138368.0,Saint Thomas,Virgin Islands,00802,6600.0,
17587.0,for_sale,1295000.0,7,6,0.12,913590.0,Saint Thomas,Virgin Islands,00802,5077.0,
48576.0,for_sale,825000.0,6,5,0.88,1760914.0,Saint Thomas,Virgin Islands,00802,4400.0,
17587.0,for_sale,125000.0,,,0.05,1394573.0,Saint Thomas,Virgin Islands,00802,,
79482.0,for_sale,275000.0,2,2,,1920710.0,Saint Thomas,Virgin Islands,00802,1661.0,
94933.0,for_sale,125000.0,,,0.86,439349.0,Saint Thomas,Virgin Islands,00802,,
68568.0,for_sale,775000.0,10,4,0.13,1010585.0,Saint Thomas,Virgin Islands,00802,,
18210.0,for_sale,5990000.0,4,5,0.67,196142.0,Saint Thomas,Virgin Islands,00802,8000.0,
48576.0,for_sale,3200000.0,4,6,0.59,1854826.0,Saint Thomas,Virgin Islands,00802,7000.0,
48576.0,for_sale,2000000.0,3,5,1.21,1140336.0,Saint Thomas,Virgin Islands,00802,4832.0,
48576.0,for_sale,3250000.0,6,6,0.76,1666792.0,Saint Thomas,Virgin Islands,00802,,
48576.0,for_sale,249900.0,1,1,,763222.0,Saint Thomas,Virgin Islands,00802,760.0,
48576.0,for_sale,949000.0,4,4,0.89,1868704.0,Saint Thomas,Virgin Islands,00802,3000.0,
540.0,for_sale,2000000.0,2,3,0.5,923644.0,Saint John,Virgin Islands,00830,2771.0,
25348.0,for_sale,2000000.0,4,4,0.25,521803.0,Saint John,Virgin Islands,00830,3840.0,
25348.0,for_sale,850000.0,,,0.46,923663.0,Saint John,Virgin Islands,00830,,
79277.0,for_sale,41000.0,,,0.77,1137898.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,59000.0,,,0.64,1450864.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,39900.0,,,0.29,365962.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,8900000.0,6,7,1.05,733351.0,Christiansted,Virgin Islands,00820,12000.0,
22968.0,for_sale,2450000.0,8,5,1.62,1230107.0,Christiansted,Virgin Islands,00820,12296.0,
93894.0,for_sale,81950.0,,,0.48,1259359.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,79500.0,,,0.76,765975.0,Christiansted,Virgin Islands,00820,,2016-04-28
79277.0,for_sale,129000.0,,,2.01,1446075.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,265000.0,,,3.09,1949364.0,Christiansted,Virgin Islands,00820,,
93894.0,for_sale,78000.0,,,0.74,1383305.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,3765000.0,4,5,1.48,524729.0,Christiansted,Virgin Islands,00820,7898.0,
22968.0,for_sale,129000.0,,,1.24,1212894.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,195000.0,,,3.23,1531578.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,299000.0,,,1.23,913198.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,595000.0,,,15.8,331085.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,139000.0,,,0.58,522963.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,895000.0,,,38.78,913357.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,180000.0,,,1.66,1530850.0,Christiansted,Virgin Islands,00820,,
17348.0,for_sale,150000.0,,,2.0,1563338.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,105000.0,,,0.69,1520827.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,179000.0,,,0.69,84891.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,189000.0,,,0.92,1427440.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,179000.0,,,0.76,174343.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,495000.0,,,3.3,1949373.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,149000.0,,,0.62,386252.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,349000.0,,,1.87,1418648.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,1500000.0,,,14.0,903399.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,349000.0,,,1.55,1418646.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,995000.0,,,21.35,1406967.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,299000.0,,,0.94,894549.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,1500000.0,,,5.33,1447092.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,3900000.0,,,40.54,1135828.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,2900000.0,,,88.36,1597977.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,78000.0,,,0.62,1297772.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,165000.0,,,1.4,19806.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,615738.0,,,2.36,599725.0,Kingshill,Virgin Islands,00850,,
12390.0,for_sale,25000.0,,,0.25,1808243.0,,Virgin Islands,,,
22968.0,for_sale,607920.0,,,1.16,917975.0,Kingshill,Virgin Islands,00850,,
22968.0,for_sale,1217556.0,,,3.11,599706.0,Kingshill,Virgin Islands,00850,,
22968.0,for_sale,90000.0,,,1.19,653534.0,,Virgin Islands,,,
22968.0,for_sale,120000.0,,,0.5,1670693.0,,Virgin Islands,,,
22968.0,for_sale,2000000.0,5,5,0.74,331709.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,50000.0,,,0.99,1313084.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,50000.0,,,0.85,1406937.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,50000.0,,,0.5,1244503.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,50000.0,,,0.63,1353752.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,55000.0,,,0.95,1382599.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,65000.0,,,1.33,1394828.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,45000.0,,,0.63,1285207.0,Frederiksted,Virgin Islands,00840,,
34543.0,for_sale,59000.0,,,0.82,695721.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,55000.0,,,0.56,1335511.0,Frederiksted,Virgin Islands,00840,,
79277.0,for_sale,58000.0,,,0.5,302529.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,67000.0,,,1.03,1369350.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,55000.0,,,0.69,1229026.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,55000.0,,,0.69,1450904.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,45000.0,,,0.7,1815062.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,65000.0,,,0.67,1212313.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,39900.0,,,0.44,1815264.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,42500.0,,,0.24,1135750.0,Christiansted,Virgin Islands,00820,,
103341.0,for_sale,89000.0,,,1.19,1407675.0,Christiansted,Virgin Islands,00820,,
93894.0,for_sale,232000.0,,,0.79,1619537.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,590000.0,,,4.52,1837274.0,Christiansted,Virgin Islands,00820,,
17348.0,for_sale,200000.0,,,1.05,1285242.0,Christiansted,Virgin Islands,00820,,
93894.0,for_sale,209000.0,,,0.75,1949380.0,Christiansted,Virgin Islands,00820,,
12390.0,for_sale,119000.0,,,0.96,599734.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,129500.0,,,2.14,1382625.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,945000.0,,,118.79,763164.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,332919.0,,,0.85,917981.0,Kingshill,Virgin Islands,00850,,
34543.0,for_sale,176500.0,,,0.5,917409.0,Christiansted,Virgin Islands,00820,,2016-11-16
22968.0,for_sale,310848.0,,,0.89,917979.0,Kingshill,Virgin Islands,00850,,
22968.0,for_sale,476377.0,,,0.99,917960.0,Kingshill,Virgin Islands,00850,,
22968.0,for_sale,330790.0,,,0.76,917990.0,Kingshill,Virgin Islands,00850,,
34543.0,for_sale,11900000.0,,,81.0,6004.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,2950000.0,5,5,4.95,652330.0,Christiansted,Virgin Islands,00820,6545.0,
22968.0,for_sale,649000.0,,,1.83,1191967.0,,Virgin Islands,,,
22968.0,for_sale,4204608.0,,,11.75,1842772.0,Kingshill,Virgin Islands,00850,,
34543.0,for_sale,1950000.0,,,18.85,1987438.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,239000.0,,,1.25,1272480.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,1695000.0,,,3.46,1142581.0,Christiansted,Virgin Islands,00820,,
12390.0,for_sale,149000.0,1,1,,48493.0,Christiansted,Virgin Islands,00820,1200.0,
12390.0,for_sale,169000.0,3,2,0.24,651720.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,70000.0,,,0.91,1259389.0,Frederiksted,Virgin Islands,00840,,
79277.0,for_sale,67000.0,,,1.88,1697905.0,Kingshill,Virgin Islands,00850,,
4540.0,for_sale,40000.0,,,0.26,997438.0,Frederiksted,Virgin Islands,00840,,
34543.0,for_sale,69000.0,,,1.77,1383370.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,53500.0,,,0.86,1229307.0,Christiansted,Virgin Islands,00820,,
93894.0,for_sale,160000.0,,,4.33,1949372.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,54900.0,,,0.8,558258.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,48500.0,,,0.37,842240.0,Christiansted,Virgin Islands,00820,,
93894.0,for_sale,260000.0,,,1.98,302027.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,50000.0,,,0.69,199629.0,Christiansted,Virgin Islands,00820,,
4540.0,for_sale,60000.0,,,0.43,1418649.0,Christiansted,Virgin Islands,00820,,
17348.0,for_sale,2900000.0,6,7,3.3,696777.0,Christiansted,Virgin Islands,00820,,
93894.0,for_sale,100000.0,,,1.02,1745210.0,Christiansted,Virgin Islands,00820,,
39974.0,for_sale,70000.0,,,1.41,439359.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,62000.0,,,0.83,561993.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,1900000.0,2,2,37.4,268291.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,498000.0,,,33.3,1260464.0,Frederiksted,Virgin Islands,00840,,
79277.0,for_sale,289000.0,,,6.32,871684.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,189000.0,,,3.15,1499290.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,99000.0,,,0.79,19170.0,Frederiksted,Virgin Islands,00840,,
34543.0,for_sale,195000.0,,,3.31,1470063.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,588000.0,,,43.1,12193.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,359000.0,,,3.93,892982.0,Kingshill,Virgin Islands,00850,,
4540.0,for_sale,94500.0,,,1.43,600417.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,94900.0,,,0.97,919755.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,275000.0,,,2.67,1450780.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,89500.0,,,0.51,1598688.0,Christiansted,Virgin Islands,00820,,
17348.0,for_sale,170000.0,,,2.0,1949375.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,3900000.0,7,6,1.41,1448813.0,Christiansted,Virgin Islands,00820,8000.0,
22968.0,for_sale,95000.0,,,0.44,1531108.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,110000.0,,,0.71,105894.0,Christiansted,Virgin Islands,00820,,
4540.0,for_sale,751300.0,,,34.15,13023.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,249000.0,,,0.64,116319.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,129000.0,,,0.85,381423.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,1690000.0,4,4,,999532.0,Christiansted,Virgin Islands,00820,3240.0,
79277.0,for_sale,200000.0,,,0.87,1547930.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,135000.0,,,0.5,1511081.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,22500000.0,,,744.0,1987436.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,55000.0,,,0.39,574081.0,,Virgin Islands,,,
5039.0,for_sale,165000.0,,,0.44,458822.0,,Virgin Islands,,,
93894.0,for_sale,225000.0,3,2,0.24,1450780.0,Christiansted,Virgin Islands,00820,,
103341.0,for_sale,1695000.0,5,6,2.29,794467.0,Christiansted,Virgin Islands,00820,,
17348.0,for_sale,39500.0,,,0.46,629965.0,Frederiksted,Virgin Islands,00840,,
79277.0,for_sale,85000.0,,,1.59,329028.0,Frederiksted,Virgin Islands,00840,,
34543.0,for_sale,399000.0,3,3,,599708.0,Christiansted,Virgin Islands,00820,2290.0,
103341.0,for_sale,58500.0,,,0.94,584424.0,Christiansted,Virgin Islands,00820,,
105846.0,for_sale,42000.0,,,0.5,1192507.0,Frederiksted,Virgin Islands,00840,,
90165.0,for_sale,64000.0,,,1.17,143757.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,39900.0,,,0.49,1142060.0,Christiansted,Virgin Islands,00820,,
5039.0,for_sale,62000.0,,,0.7,1088745.0,Christiansted,Virgin Islands,00820,,
103341.0,for_sale,67500.0,,,0.99,620711.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,52000.0,,,0.61,1598431.0,Christiansted,Virgin Islands,00820,,
103341.0,for_sale,72000.0,,,0.94,578260.0,Christiansted,Virgin Islands,00820,,
103341.0,for_sale,76500.0,,,1.15,591182.0,Christiansted,Virgin Islands,00820,,
103341.0,for_sale,76500.0,,,1.11,587037.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,125000.0,,,3.01,1826075.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,85000.0,,,0.6,289650.0,Christiansted,Virgin Islands,00820,,
17348.0,for_sale,599000.0,,,16.7,282243.0,Frederiksted,Virgin Islands,00840,,
73040.0,for_sale,79000.0,,,0.5,92492.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,85000.0,,,0.42,531904.0,Kingshill,Virgin Islands,00850,,
34543.0,for_sale,159000.0,,,2.63,1485984.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,317000.0,,,2.06,1451154.0,Frederiksted,Virgin Islands,00840,,
103341.0,for_sale,120000.0,,,0.9,1801611.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,115000.0,,,0.71,1539431.0,Christiansted,Virgin Islands,00820,,
103341.0,for_sale,199000.0,,,1.94,1260561.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,272000.0,,,1.94,435973.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,199000.0,,,0.44,1745835.0,Frederiksted,Virgin Islands,00840,,
29309.0,for_sale,599000.0,,,8.6,1311687.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,500000.0,,,2.16,765213.0,Christiansted,Virgin Islands,00820,,
12390.0,for_sale,260000.0,,,2.05,1485893.0,Christiansted,Virgin Islands,00820,,
29309.0,for_sale,721000.0,,,15.26,1949371.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,165000.0,,,1.04,115703.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,165000.0,,,0.75,1433694.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,210000.0,,,0.62,17646.0,Christiansted,Virgin Islands,00820,,
4540.0,for_sale,2269300.0,,,20.0,652507.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,2290000.0,,,22.68,1382381.0,Christiansted,Virgin Islands,00820,,
4540.0,for_sale,935000.0,,,3.91,329866.0,,Virgin Islands,,,
17348.0,for_sale,2000000.0,,,8.0,1418647.0,Christiansted,Virgin Islands,00820,,
90165.0,for_sale,64000.0,,,0.6,1139061.0,,Virgin Islands,,,
68568.0,for_sale,17500000.0,,,2377.0,1949382.0,Frederiksted,Virgin Islands,00840,,
90165.0,for_sale,125000.0,,,0.94,483060.0,,Virgin Islands,,,
22968.0,for_sale,199000.0,,,1.14,420140.0,,Virgin Islands,,,
22968.0,for_sale,2999500.0,4,6,0.73,263701.0,Christiansted,Virgin Islands,00820,12872.0,
22968.0,for_sale,55000.0,,,0.3,430272.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,1295000.0,5,5,0.68,1761075.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,35000.0,,,0.24,866506.0,Frederiksted,Virgin Islands,00840,,
34543.0,for_sale,39000.0,,,0.31,792854.0,Christiansted,Virgin Islands,00820,,
34543.0,for_sale,1900000.0,5,6,0.65,1383322.0,Frederiksted,Virgin Islands,00840,6000.0,
17348.0,for_sale,55000.0,,,1.06,200311.0,Christiansted,Virgin Islands,00820,,
93894.0,for_sale,37000.0,,,0.53,1407190.0,Christiansted,Virgin Islands,00820,,
93894.0,for_sale,37000.0,,,0.54,1395180.0,Christiansted,Virgin Islands,00820,,
103341.0,for_sale,45000.0,,,0.37,1417623.0,Kingshill,Virgin Islands,00850,,
79277.0,for_sale,55000.0,,,0.66,514633.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,69999.0,,,0.75,703837.0,Frederiksted,Virgin Islands,00840,,
22968.0,for_sale,59000.0,,,0.79,436957.0,Christiansted,Virgin Islands,00820,,
79277.0,for_sale,65000.0,,,0.69,1784683.0,Christiansted,Virgin Islands,00820,,
103341.0,for_sale,69300.0,,,1.32,419981.0,Christiansted,Virgin Islands,00820,,
90165.0,for_sale,69000.0,,,0.84,191682.0,Christiansted,Virgin Islands,00820,,
29309.0,for_sale,150000.0,,,1.99,1446000.0,Christiansted,Virgin Islands,00820,,
93894.0,for_sale,85000.0,,,1.06,1071139.0,Christiansted,Virgin Islands,00820,,
91394.0,for_sale,50000.0,,,0.29,85408.0,Christiansted,Virgin Islands,00820,,
22968.0,for_sale,59000.0,,,0.52,496436.0,Christiansted,Virgin Islands,00820,,
103341.0,for_sale,60300.0,,,0.71,515053.0,Christiansted,Virgin Islands,00820,,
103341.0,for_sale,60300.0,,,0.7,515054.0,Christiansted,Virgin Islands,00820,,
